"TIENDA_ID","PLAZA_CVE","NIVELSOCIOECONOMICO_DES","ENTORNO_DES","MTS2VENTAS_NUM","PUERTASREFRIG_NUM","CAJONESESTACIONAMIENTO_NUM","LATITUD_NUM","LONGITUD_NUM","SEGMENTO_MAESTRO_DESC","LID_UBICACION_TIENDA","DATASET","direccion","codigo_postal","estado"
545,6,"B","Base",0,13,0,25.59278,-100.00266,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle Zaragoza, Centro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
826,6,"C","Base",0,0,0,25.58719,-100.0281,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Alfonso Martinez Dominguez, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
548,6,"B","Base",0,13,0,25.7961,-99.1784,"Parada Técnica","UT_GAS_URBANA","TRAIN","Calle Bernardo Reyes, General Bravo, Nuevo León, México",NA,"Nuevo León"
528,6,"C","Hogar",0,13,0,25.60567,-100.07793,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida del Roble, Valle del Roble, Cadereyta Jiménez, Nuevo León, 67294, México","67294","Nuevo León"
786,6,"C","Hogar",0,0,0,25.2829,-100.0032,NA,"UT_DENSIDAD","TRAIN","Calzada De Piedra, Vista de Allende, Allende, Nuevo León, 67350, México","67350","Nuevo León"
526,6,"B","Base",0,13,0,25.59127,-100.00781,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle Miguel Hidalgo, Centro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
785,6,"C","Peatonal",0,0,0,25.26151,-99.67147,"Parada Técnica","UT_GAS_URBANA","TRAIN","Calle Libramiento Plutarco Elías Calles, General Terán, Nuevo León, México",NA,"Nuevo León"
525,6,"B","Base",0,13,0,25.59205,-100.00413,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle Profesor Rosendo Garza, Centro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
784,6,"C","Hogar",0,0,0,25.2894,-100.03434,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Bustamante, Allende, Nuevo León, 67350, México","67350","Nuevo León"
721,6,"C","Hogar",0,0,0,25.36299,-99.98668,"Parada Técnica","UT_DENSIDAD","TRAIN","Oxxo, Calle Pino Suárez, Atongo de Abajo, Cadereyta Jiménez, Nuevo León, 67460, México","67460","Nuevo León"
744,6,"C","Receso",0,0,0,25.60719,-100.04114,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Juárez-Cadereyta, Los Álamos, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
486,6,"C","Receso",0,13,0,25.59693,-100.02597,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Boulevard Benito Juárez, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
485,6,"C","Base",0,13,0,25.29167,-100.02398,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Calle 2 De Abril, Los Maestros, Allende, Nuevo León, 67350, México","67350","Nuevo León"
155,6,"CD","Receso",89,8,0,25.59048,-100.00025,"Parada Técnica","UT_DENSIDAD","TRAIN","Calle Miguel Hidalgo, Centro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
737,6,"C","Base",0,0,0,25.57386,-100.00367,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle 20 de Noviembre, Don Gregorio, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
153,6,"BC","Receso",106.5,8,0,25.18819,-99.82875,"Barrio Competido","UT_TRAFICO_PEATONAL","TRAIN","Calle Progreso, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
734,6,"C","Receso",0,0,0,25.5415,-100.00833,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Cadereyta de Jiménez-Allende, San Bartolo (Puerto Rico), Santa Efigenia, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
581,6,"C","Base",0,13,0,25.58871,-99.99602,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Francisco I. Madero, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
144,6,"BC","Receso",121.21,10,0,24.88035,-99.58588,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Monterrey-Ciudad Victoria, San Cristóbal, El Retiro, Hualahuises, Linares, Nuevo León, México",NA,"Nuevo León"
588,6,"C","Base",0,13,0,25.58313,-99.98599,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Praderas, Praderas de Cadereyta, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
723,6,"C","Hogar",0,0,0,25.37834,-100.11439,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Central, Santiago, Nuevo León, 67327, México","67327","Nuevo León"
745,6,"C","Base",0,0,0,25.69224,-99.62149,"Oficinistas","UT_GAS_URBANA","TRAIN","Carretera Los Ramones-Los Angeles, Altamira (Capadero), Los Ramones, Nuevo León, México",NA,"Nuevo León"
718,6,"C","Hogar",0,0,0,25.5967,-99.98241,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Venustiano Carranza, Lázaro Cárdenas, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
715,6,"C","Hogar",0,0,0,25.60082,-99.9882,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Boulevard Independencia, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
124,6,"BC","Base",122.17,10,0,25.46137,-100.17089,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Merendero Tino, Carretera Nacional, Fraccionamiento La Boca, Santiago, Nuevo León, 67300, México","67300","Nuevo León"
123,6,"BC","Hogar",126.17,10,0,25.50882,-100.19437,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN","Calle del Molinero, El Faisán, Santiago, Nuevo León, 67302, México","67302","Nuevo León"
713,6,"C","Base",0,0,0,24.85807,-99.57523,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle General Pedro María Anaya, La Moderna, Linares, Nuevo León, 67700, México","67700","Nuevo León"
595,6,"C","Base",0,13,0,25.28658,-100.03171,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Carretera Nacional, Lazarillos de Abajo, Allende, Nuevo León, 67350, México","67350","Nuevo León"
708,6,"C","Base",0,0,0,25.3947,-100.12973,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Josefa Ortiz De Domínguez, Bosques de San José, El Cercado, Santiago, Nuevo León, 67320, México","67320","Nuevo León"
114,6,"BC","Base",118.6,10,0,25.27831,-100.02243,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","MEX 85, Allende, Nuevo León, 67350, México","67350","Nuevo León"
111,6,"B","Base",0,13,0,25.58972,-99.99443,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Miguel Hidalgo, Centro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
186,6,"BC","Base",104,12,0,25.40545,-100.13366,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Manuel G. Rivero, El Cercado, Santiago, Nuevo León, 67320, México","67320","Nuevo León"
768,6,"C","Base",0,0,0,25.35691,-100.09469,NA,"UT_TRAFICO_VEHICULAR","TRAIN","Carretera Nacional, Santiago, Nuevo León, 67327, México","67327","Nuevo León"
874,6,"C","Base",0,0,0,25.40397,-99.98722,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Camino de san Isidrio, El Barranquito, Cadereyta Jiménez, Nuevo León, 67460, México","67460","Nuevo León"
201,6,"BC","Receso",126.6,6,0,25.18989,-99.82471,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Ignacio Allende, Barrio Parás, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
764,6,"C","Base",0,0,0,25.28191,-100.02697,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle Francisco I. Madero, Valle de los Naranjos, Allende, Nuevo León, 67350, México","67350","Nuevo León"
197,6,"B","Base",117,10,0,25.27938,-100.02285,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","MEX 85, Allende, Nuevo León, 67350, México","67350","Nuevo León"
761,6,"B","Receso",0,0,0,25.487,-100.1833,NA,"UT_CARRETERA_GAS","TRAIN","Calle San Roberto, El Barrial, Santiago, Nuevo León, 67303, México","67303","Nuevo León"
195,6,"BC","Hogar",101,6,0,25.57531,-100.00992,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN","Calle Lázaro Cárdenas, López Mateos, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
194,6,"BC","Base",70.22,10,0,25.42277,-100.14712,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN","Oxxo, Ignacio López Rayón, Centro, Santiago, Nuevo León, 67300, México","67300","Nuevo León"
192,6,"CD","Base",93.17,10,0,25.59289,-100.01045,"Clásico","UT_DENSIDAD","TRAIN","Calle Manuel Ávila Camacho, Centro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
189,6,"CD","Base",86.11,7,0,25.5929,-99.99295,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle Cuauhtémoc, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
187,6,"BC","Base",98.7,9,0,25.59232,-100.0127,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle José Mauro Garza, Centro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
108,6,"C","Base",0,13,0,25.28456,-100.01976,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Calle Álvarez, Centro, Allende, Nuevo León, 67350, México","67350","Nuevo León"
501,6,"B","Hogar",0,13,0,25.17002,-99.84103,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Sinaloa, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
183,6,"CD","Receso",164,10,0,25.18675,-99.83461,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
757,6,"C","Receso",0,0,0,25.46719,-100.17342,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Carretera Nacional, Fraccionamiento La Boca, Santiago, Nuevo León, 67300, México","67300","Nuevo León"
498,6,"B","Base",0,13,0,25.2806,-100.01745,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle Guadalupe Victoria, Centro, Allende, Nuevo León, 67350, México","67350","Nuevo León"
497,6,"B","Hogar",0,13,0,25.20866,-99.84815,"Parada Técnica","UT_DENSIDAD","TRAIN","Doctor Carlos Canseco González, Montemorelos, Nuevo León, 67512, México","67512","Nuevo León"
496,6,"B","Base",0,13,0,24.84507,-99.55926,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Tiro al Blanco, Tepeyac, Linares, Nuevo León, 67740, México","67740","Nuevo León"
572,6,"C","Hogar",0,13,0,25.5733,-100.02196,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle San Diego, San Genaro, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
492,6,"B","Base",0,13,0,25.27251,-100.00065,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Simón Bolívar, Buena Vista, Allende, Nuevo León, 67350, México","67350","Nuevo León"
172,6,"CD","Receso",122.7,8,0,25.19135,-99.81539,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Calle América, Mexiquito, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
748,6,"C","Receso",0,0,0,25.27433,-100.01648,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Avenida Niños Héroes, Centro, Allende, Nuevo León, 67350, México","67350","Nuevo León"
747,6,"C","Receso",0,0,0,25.599,-99.68105,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Monterrey-Reynosa, Los Ramones, Nuevo León, México",NA,"Nuevo León"
